datetime,STID,RELH,TAIR,WSPD,WVEC,WDIR,WDSD,WSSD,WMAX,RAIN,PRES,SRAD,TA9M,WS2M
2019-12-28 22:00:00,ARD2,96.0,15.0,4.6,4.6,232.0,8.4,0.8,6.5,16.76,970.74,44.0,14.9,3.6
2019-12-28 23:00:00,ARD2,96.0,14.6,4.3,4.2,223.0,8.0,0.7,5.8,16.76,972.47,10.0,14.6,3.4
2019-12-29 00:00:00,ARD2,97.0,14.0,3.5,3.5,203.0,5.7,0.3,4.2,16.76,972.36,0.0,14.1,2.4
2019-12-29 01:00:00,ARD2,98.0,13.6,3.7,3.7,239.0,8.5,0.5,4.7,0.0,972.91,0.0,13.6,2.7
2019-12-29 02:00:00,ARD2,93.0,12.8,3.6,3.6,209.0,6.1,0.5,4.7,0.0,974.05,0.0,13.0,2.5
2019-12-29 03:00:00,ARD2,93.0,11.4,3.0,3.0,218.0,4.8,0.2,3.5,0.0,974.33,0.0,11.9,2.0
2019-12-29 04:00:00,ARD2,91.0,10.7,3.7,3.7,215.0,5.8,0.4,5.1,0.0,975.05,0.0,11.1,2.6
2019-12-29 05:00:00,ARD2,87.0,10.4,3.5,3.4,218.0,5.8,0.3,4.1,0.0,975.61,0.0,10.9,2.4
2019-12-29 06:00:00,ARD2,89.0,9.2,3.6,3.6,196.0,3.7,0.2,4.1,0.0,975.12,0.0,10.0,2.1
2019-12-29 07:00:00,ARD2,89.0,8.9,3.6,3.6,215.0,4.0,0.3,4.3,0.0,974.7,0.0,9.4,2.4
2019-12-29 08:00:00,ARD2,84.0,7.9,2.7,2.7,267.0,6.0,0.3,3.5,0.0,975.5,0.0,8.8,1.7
2019-12-29 09:00:00,ARD2,77.0,7.3,3.8,3.7,276.0,8.7,0.5,5.1,0.0,975.75,0.0,7.9,2.6
2019-12-29 10:00:00,ARD2,80.0,6.9,2.5,2.4,314.0,14.0,0.5,3.8,0.0,976.05,0.0,7.5,1.6
2019-12-29 11:00:00,ARD2,85.0,6.3,3.9,3.8,313.0,10.6,0.6,5.9,0.0,975.23,0.0,6.6,2.9
2019-12-29 12:00:00,ARD2,86.0,5.6,1.8,1.7,324.0,13.1,0.5,3.0,0.0,976.97,0.0,5.7,1.0
2019-12-29 13:00:00,ARD2,86.0,5.3,2.0,2.0,331.0,15.1,0.5,3.8,0.0,977.36,0.0,5.3,1.2
2019-12-29 14:00:00,ARD2,85.0,5.2,1.4,1.3,302.0,9.6,0.4,2.2,0.0,978.75,4.0,5.2,0.9
2019-12-29 15:00:00,ARD2,84.0,5.1,2.5,2.4,327.0,16.8,0.9,4.9,0.0,979.43,43.0,5.0,1.8
2019-12-29 16:00:00,ARD2,81.0,5.4,3.3,3.2,300.0,18.2,0.6,4.7,0.0,980.31,132.0,5.2,2.6
2019-12-29 17:00:00,ARD2,74.0,5.2,5.1,4.9,298.0,12.2,1.0,6.8,0.0,980.27,174.0,5.0,3.8
2019-12-29 18:00:00,ARD2,70.0,6.8,4.9,4.8,291.0,12.0,0.9,7.2,0.0,979.54,548.0,6.1,4.0
2019-12-29 19:00:00,ARD2,63.0,7.5,4.6,4.4,289.0,16.8,0.7,6.4,0.0,978.62,461.0,6.7,3.9
2019-12-29 20:00:00,ARD2,57.0,8.7,6.5,6.4,271.0,11.5,1.2,9.3,0.0,978.5,529.0,7.9,5.1
2019-12-29 21:00:00,ARD2,51.0,8.7,6.0,5.8,283.0,12.1,1.0,8.5,0.0,978.73,376.0,8.2,4.8
2019-12-29 22:00:00,ARD2,50.0,8.6,6.4,6.3,276.0,9.2,1.1,9.0,0.0,979.24,230.0,8.5,5.1
2019-12-29 23:00:00,ARD2,47.0,8.1,5.1,5.0,277.0,10.6,1.1,8.0,0.0,980.1,54.0,8.4,3.9
2019-12-30 00:00:00,ARD2,52.0,6.6,3.9,3.8,267.0,8.6,0.7,5.9,0.0,980.78,0.0,7.2,2.9
2019-12-30 01:00:00,ARD2,58.0,5.4,3.4,3.3,249.0,6.6,0.5,4.5,0.0,981.43,0.0,6.2,2.4
2019-12-30 02:00:00,ARD2,62.0,4.7,3.9,3.9,270.0,8.1,0.5,5.3,0.0,981.84,0.0,5.4,2.9
2019-12-30 03:00:00,ARD2,61.0,4.4,3.5,3.5,272.0,7.7,0.5,4.5,0.0,982.75,0.0,5.0,2.6
2019-12-30 04:00:00,ARD2,70.0,2.8,2.8,2.7,244.0,6.1,0.3,3.4,0.0,983.65,0.0,3.9,1.8
2019-12-30 05:00:00,ARD2,70.0,2.5,3.4,3.4,265.0,5.7,0.3,4.4,0.0,984.41,0.0,3.3,2.4
2019-12-30 06:00:00,ARD2,66.0,2.8,3.4,3.4,278.0,8.2,0.7,4.8,0.0,984.01,0.0,3.2,2.6
2019-12-30 07:00:00,ARD2,72.0,1.7,2.8,2.7,286.0,11.1,0.5,3.8,0.0,983.84,0.0,2.0,2.0
2019-12-30 08:00:00,ARD2,76.0,0.9,1.6,1.6,248.0,9.2,0.3,2.3,0.0,984.2,0.0,1.6,1.0
2019-12-30 09:00:00,ARD2,70.0,1.6,3.4,3.4,283.0,8.3,0.6,5.2,0.0,984.85,0.0,2.1,2.4
2019-12-30 10:00:00,ARD2,79.0,0.1,2.8,2.8,248.0,5.0,0.2,3.4,0.0,984.89,0.0,1.0,2.1
2019-12-30 11:00:00,ARD2,81.0,-0.2,3.1,3.1,271.0,7.8,0.4,4.6,0.0,985.48,0.0,0.4,2.2
2019-12-30 12:00:00,ARD2,77.0,0.1,3.3,3.2,275.0,8.1,0.4,4.4,0.0,985.96,0.0,0.4,2.5
2019-12-30 13:00:00,ARD2,82.0,-1.1,3.1,3.1,256.0,4.9,0.4,4.4,0.0,986.59,0.0,-0.2,2.1
2019-12-30 14:00:00,ARD2,77.0,-0.1,3.2,3.2,271.0,9.3,0.5,4.5,0.0,987.23,41.0,0.2,2.6
2019-12-30 15:00:00,ARD2,68.0,1.9,4.2,4.1,286.0,10.3,0.8,6.2,0.0,988.31,223.0,1.7,3.3
2019-12-30 16:00:00,ARD2,57.0,4.3,4.8,4.7,288.0,13.4,1.0,7.4,0.0,989.61,389.0,3.9,3.9
2019-12-30 17:00:00,ARD2,47.0,6.6,5.4,5.2,300.0,13.1,1.1,8.8,0.0,989.83,513.0,6.0,4.2
2019-12-30 18:00:00,ARD2,41.0,8.2,4.6,4.4,303.0,14.2,1.0,6.7,0.0,988.83,581.0,7.5,3.9
2019-12-30 19:00:00,ARD2,34.0,9.8,5.7,5.6,287.0,11.4,1.3,8.5,0.0,987.9,584.0,8.9,4.3
2019-12-30 20:00:00,ARD2,31.0,10.3,6.1,6.0,293.0,10.6,1.2,9.1,0.0,987.65,524.0,9.6,4.8
2019-12-30 21:00:00,ARD2,29.0,11.0,5.1,4.9,292.0,15.8,1.1,8.3,0.0,987.47,406.0,10.6,4.3
2019-12-30 22:00:00,ARD2,29.0,10.3,5.1,4.9,299.0,14.7,1.1,7.8,0.0,987.61,245.0,10.2,4.1
2019-12-30 23:00:00,ARD2,31.0,9.1,4.9,4.8,300.0,14.2,1.2,7.8,0.0,987.91,59.0,9.4,3.8
2019-12-31 00:00:00,ARD2,37.0,7.3,3.1,3.1,282.0,9.2,0.4,4.2,0.0,988.42,0.0,8.0,2.3
2019-12-31 01:00:00,ARD2,41.0,5.9,1.8,1.8,288.0,10.4,0.4,3.0,0.0,988.84,0.0,6.7,1.0
2019-12-31 02:00:00,ARD2,42.0,5.2,2.2,2.2,291.0,9.1,0.4,3.1,0.0,989.05,0.0,6.2,1.5
2019-12-31 03:00:00,ARD2,47.0,4.0,1.5,1.5,297.0,8.5,0.2,2.1,0.0,989.55,0.0,5.1,0.8
2019-12-31 04:00:00,ARD2,49.0,3.5,2.6,2.5,284.0,8.4,0.3,3.8,0.0,990.16,0.0,4.5,1.9
2019-12-31 05:00:00,ARD2,49.0,3.5,3.0,2.9,292.0,8.9,0.6,4.4,0.0,990.69,0.0,4.4,2.0
2019-12-31 06:00:00,ARD2,56.0,2.2,1.9,1.9,284.0,8.8,0.2,2.5,0.0,990.79,0.0,3.2,1.5
2019-12-31 07:00:00,ARD2,61.0,1.0,2.3,2.3,272.0,8.1,0.2,3.0,0.0,990.56,0.0,2.9,1.8
2019-12-31 08:00:00,ARD2,56.0,1.7,1.6,1.6,292.0,8.0,0.2,2.2,0.0,990.52,0.0,2.8,1.0
2019-12-31 09:00:00,ARD2,63.0,0.8,1.9,1.9,282.0,6.1,0.3,2.5,0.0,990.86,0.0,1.7,1.2
2019-12-31 10:00:00,ARD2,59.0,0.8,1.7,1.7,276.0,4.5,0.1,2.0,0.0,990.73,0.0,1.9,1.3
2019-12-31 11:00:00,ARD2,65.0,-0.2,2.4,2.4,282.0,6.2,0.3,3.1,0.0,990.84,0.0,1.0,1.7
2019-12-31 12:00:00,ARD2,71.0,-1.4,2.6,2.6,266.0,3.5,0.1,3.0,0.0,991.28,0.0,0.0,1.7
2019-12-31 13:00:00,ARD2,70.0,-1.1,2.0,2.0,277.0,5.2,0.2,2.6,0.0,991.86,0.0,-0.1,1.1
2019-12-31 14:00:00,ARD2,77.0,-1.5,2.7,2.7,260.0,3.0,0.1,3.1,0.0,992.25,49.0,-0.6,1.7
2019-12-31 15:00:00,ARD2,60.0,2.1,2.6,2.6,282.0,11.7,0.3,3.6,0.0,992.56,224.0,2.0,2.1
2019-12-31 16:00:00,ARD2,51.0,5.1,3.4,3.4,259.0,8.1,0.5,4.6,0.0,993.24,389.0,4.6,2.8
2019-12-31 17:00:00,ARD2,40.0,7.4,3.5,3.4,261.0,17.7,0.9,5.9,0.0,993.49,514.0,6.8,2.9
2019-12-31 18:00:00,ARD2,33.0,9.1,4.7,4.6,264.0,11.5,0.9,6.2,0.0,992.14,581.0,8.3,3.7
2019-12-31 19:00:00,ARD2,27.0,10.2,4.4,4.3,297.0,9.1,1.0,5.9,0.0,990.75,585.0,9.4,3.5
2019-12-31 20:00:00,ARD2,29.0,11.1,2.6,2.5,239.0,13.7,0.5,4.0,0.0,989.67,524.0,10.8,2.2
2019-12-31 21:00:00,ARD2,24.0,11.8,3.2,3.1,281.0,13.9,1.0,4.8,0.0,988.68,404.0,11.4,2.5
2019-12-31 22:00:00,ARD2,24.0,11.8,2.2,2.2,237.0,10.0,0.5,3.3,0.0,988.15,242.0,11.9,1.9
2019-12-31 23:00:00,ARD2,28.0,10.6,2.7,2.7,248.0,6.1,0.5,3.6,0.0,988.06,60.0,11.5,1.9
2020-01-01 00:00:00,ARD2,36.0,8.2,1.2,1.2,227.0,2.2,0.1,1.3,0.0,988.19,0.0,10.0,0.0
2020-01-01 01:00:00,ARD2,36.0,7.2,1.4,1.4,224.0,1.5,0.2,1.7,0.0,987.91,0.0,9.2,0.4
2020-01-01 02:00:00,ARD2,40.0,6.7,1.9,1.9,191.0,1.4,0.1,2.1,0.0,987.51,0.0,8.8,1.0
2020-01-01 03:00:00,ARD2,45.0,5.0,2.8,2.8,196.0,1.2,0.1,3.0,0.0,987.5,0.0,7.6,1.5
2020-01-01 04:00:00,ARD2,55.0,4.8,2.8,2.8,186.0,4.5,0.3,3.7,0.0,987.39,0.0,6.4,1.6
2020-01-01 05:00:00,ARD2,66.0,2.7,2.7,2.7,189.0,4.5,0.2,3.3,0.0,987.28,0.0,6.0,1.4
2020-01-01 06:00:00,ARD2,64.0,3.3,2.9,2.9,186.0,6.8,0.4,4.0,0.0,986.48,0.0,5.1,1.8
2020-01-01 07:00:00,ARD2,58.0,4.5,3.9,3.9,185.0,6.7,0.5,5.4,0.0,985.55,0.0,5.2,2.7
2020-01-01 08:00:00,ARD2,53.0,5.0,3.6,3.6,177.0,8.8,0.5,5.1,0.0,984.97,0.0,5.4,2.8
2020-01-01 09:00:00,ARD2,54.0,4.8,4.0,3.9,183.0,8.1,0.4,5.0,0.0,984.69,0.0,5.3,2.9
2020-01-01 10:00:00,ARD2,57.0,4.2,4.1,4.0,183.0,7.4,0.5,5.5,0.0,984.09,0.0,4.7,3.0
2020-01-01 11:00:00,ARD2,58.0,4.1,3.7,3.7,175.0,9.1,0.7,5.6,0.0,983.13,0.0,4.5,3.0
2020-01-01 12:00:00,ARD2,59.0,3.8,3.4,3.3,171.0,7.9,0.5,5.0,0.0,982.79,0.0,4.1,2.6
2020-01-01 13:00:00,ARD2,60.0,3.7,4.0,3.9,168.0,7.3,0.6,5.4,0.0,982.17,0.0,4.1,3.1
2020-01-01 14:00:00,ARD2,61.0,4.0,3.4,3.4,172.0,8.1,0.4,4.6,0.0,981.82,18.0,4.2,2.8
2020-01-01 15:00:00,ARD2,59.0,5.4,2.5,2.5,169.0,10.4,0.4,3.7,0.0,981.65,83.0,5.3,2.3
2020-01-01 16:00:00,ARD2,50.0,8.4,5.1,5.0,182.0,10.0,1.2,8.4,0.0,981.34,132.0,8.2,4.2
2020-01-01 17:00:00,ARD2,47.0,9.5,6.7,6.6,193.0,6.9,1.1,9.5,0.0,980.71,106.0,9.4,5.3
2020-01-01 18:00:00,ARD2,43.0,11.6,7.7,7.6,193.0,9.0,1.4,10.4,0.0,978.97,226.0,11.4,6.0
2020-01-01 19:00:00,ARD2,42.0,12.4,8.0,7.9,188.0,8.2,1.7,11.6,0.0,977.32,253.0,12.2,6.4
2020-01-01 20:00:00,ARD2,45.0,13.0,7.8,7.6,194.0,11.9,1.3,11.2,0.0,975.87,203.0,12.9,6.3
2020-01-01 21:00:00,ARD2,47.0,12.7,6.8,6.7,183.0,9.2,1.5,9.8,0.0,974.87,153.0,12.6,5.5
2020-01-01 22:00:00,ARD2,53.0,12.2,7.2,7.1,181.0,8.8,1.6,11.4,0.0,973.94,88.0,12.2,6.0
2020-01-01 23:00:00,ARD2,57.0,11.4,6.5,6.4,181.0,9.4,1.4,9.7,0.0,973.48,24.0,11.6,5.4
2020-01-02 00:00:00,ARD2,57.0,10.8,5.8,5.7,178.0,9.4,1.1,8.4,0.0,973.12,0.0,11.0,4.8
2020-01-02 01:00:00,ARD2,62.0,10.5,6.4,6.3,176.0,9.1,1.2,9.8,0.0,972.43,0.0,10.8,5.4
2020-01-02 02:00:00,ARD2,67.0,10.9,7.0,6.8,181.0,10.1,1.1,9.4,0.0,972.58,0.0,11.1,5.6
2020-01-02 03:00:00,ARD2,68.0,10.8,7.1,7.0,183.0,7.6,1.1,9.7,0.0,972.49,0.0,11.1,5.9
2020-01-02 04:00:00,ARD2,70.0,10.6,6.5,6.5,185.0,8.1,1.1,9.6,0.0,972.56,0.0,10.8,5.2
2020-01-02 05:00:00,ARD2,74.0,10.6,6.6,6.6,178.0,9.3,0.9,9.5,0.0,971.79,0.0,10.7,5.6
2020-01-02 06:00:00,ARD2,80.0,10.4,6.7,6.6,180.0,8.6,1.3,10.5,0.0,971.95,0.0,10.5,5.5
2020-01-02 07:00:00,ARD2,80.0,10.2,6.3,6.2,178.0,10.4,1.0,8.6,0.0,970.9,0.0,10.3,5.2
2020-01-02 08:00:00,ARD2,82.0,10.0,6.2,6.1,174.0,11.1,1.0,8.6,0.0,970.4,0.0,10.1,5.2
2020-01-02 09:00:00,ARD2,82.0,9.9,5.5,5.5,174.0,9.1,0.8,7.6,0.0,969.89,0.0,10.1,4.7
2020-01-02 10:00:00,ARD2,81.0,10.0,5.1,5.0,177.0,8.4,0.8,6.9,0.0,969.48,0.0,10.1,4.3
2020-01-02 11:00:00,ARD2,82.0,10.0,4.6,4.6,175.0,9.5,0.9,7.8,0.0,968.74,0.0,10.1,3.9
2020-01-02 12:00:00,ARD2,84.0,9.7,5.6,5.6,187.0,5.2,0.9,7.6,0.0,969.39,0.0,9.9,4.6
2020-01-02 13:00:00,ARD2,85.0,10.2,4.5,4.4,181.0,9.4,0.8,6.4,0.0,968.78,0.0,10.3,3.6
2020-01-02 14:00:00,ARD2,86.0,9.9,4.1,4.1,181.0,9.9,0.7,5.7,0.0,969.29,26.0,10.0,3.4
2020-01-02 15:00:00,ARD2,86.0,10.3,4.7,4.6,175.0,9.5,0.8,6.8,0.0,969.7,61.0,10.4,4.0
2020-01-02 16:00:00,ARD2,80.0,11.9,6.2,6.2,190.0,7.6,0.8,7.9,0.0,969.91,243.0,11.7,5.1
2020-01-02 17:00:00,ARD2,73.0,13.0,5.2,5.1,182.0,11.4,1.1,8.3,0.0,970.25,236.0,12.8,4.2
2020-01-02 18:00:00,ARD2,65.0,14.6,3.4,3.4,168.0,10.8,0.6,5.0,0.0,969.26,234.0,14.3,3.0
2020-01-02 19:00:00,ARD2,66.0,14.6,3.8,3.7,164.0,9.9,0.7,4.9,0.0,968.66,171.0,14.4,3.3
2020-01-02 20:00:00,ARD2,67.0,14.6,2.7,2.7,179.0,11.6,0.6,4.1,0.0,968.06,181.0,14.4,2.4
2020-01-02 21:00:00,ARD2,63.0,15.0,3.3,3.3,157.0,9.4,0.5,4.3,0.0,968.21,117.0,14.8,2.8
2020-01-02 22:00:00,ARD2,70.0,14.1,3.1,3.1,121.0,9.6,0.5,4.8,0.0,968.42,61.0,14.2,2.4
2020-01-02 23:00:00,ARD2,77.0,12.8,1.0,0.9,110.0,7.3,0.2,1.6,0.0,969.21,14.0,13.4,0.0
2020-01-03 00:00:00,ARD2,82.0,11.8,1.0,1.0,71.0,7.0,0.1,1.1,0.0,970.19,0.0,12.8,0.0
2020-01-03 01:00:00,ARD2,84.0,10.1,1.0,0.9,48.0,15.2,0.2,1.2,0.0,970.54,0.0,12.5,0.0
2020-01-03 02:00:00,ARD2,91.0,7.3,1.9,1.9,36.0,5.5,0.3,2.5,0.0,970.79,0.0,10.3,1.1
2020-01-03 03:00:00,ARD2,97.0,7.6,1.7,1.7,85.0,3.3,0.1,1.9,0.0,971.58,0.0,10.3,0.6
2020-01-03 04:00:00,ARD2,96.0,7.6,0.8,0.8,61.0,0.1,0.1,1.0,0.0,972.77,0.0,9.4,0.0
2020-01-03 05:00:00,ARD2,98.0,7.5,3.5,3.4,340.0,9.8,0.6,4.8,0.0,973.47,0.0,8.4,2.4
2020-01-03 06:00:00,ARD2,96.0,6.7,2.2,2.2,340.0,11.7,0.4,3.2,0.0,973.79,0.0,7.1,1.4
2020-01-03 07:00:00,ARD2,93.0,7.1,2.2,2.2,356.0,15.9,0.4,3.3,0.0,974.52,0.0,7.5,1.3
2020-01-03 08:00:00,ARD2,93.0,6.6,1.7,1.7,3.0,15.8,0.3,2.5,0.0,975.35,0.0,7.1,0.5
2020-01-03 09:00:00,ARD2,93.0,6.7,2.4,2.4,327.0,12.7,0.4,3.4,0.0,976.17,0.0,7.1,1.4
2020-01-03 10:00:00,ARD2,90.0,6.9,2.9,2.8,350.0,13.6,0.8,5.2,0.0,976.59,0.0,7.1,2.0
2020-01-03 11:00:00,ARD2,86.0,7.1,3.3,3.2,348.0,16.0,0.9,5.6,0.0,977.22,0.0,7.3,2.7
2020-01-03 12:00:00,ARD2,84.0,7.0,3.6,3.4,352.0,19.0,0.9,6.2,0.0,978.49,0.0,7.2,2.8
2020-01-03 13:00:00,ARD2,83.0,6.6,4.5,4.4,341.0,12.3,1.2,7.5,0.0,979.56,0.0,6.7,3.5
2020-01-03 14:00:00,ARD2,85.0,6.1,2.9,2.7,347.0,16.7,0.9,5.9,0.0,981.06,14.0,6.3,2.2
2020-01-03 15:00:00,ARD2,81.0,6.7,4.4,4.2,348.0,18.1,0.9,6.3,0.0,981.95,182.0,6.6,3.6
2020-01-03 16:00:00,ARD2,72.0,9.1,4.4,4.2,351.0,16.6,1.1,6.8,0.0,982.92,453.0,8.6,3.5
2020-01-03 17:00:00,ARD2,60.0,11.4,3.9,3.7,14.0,20.4,1.1,6.5,0.0,983.25,653.0,10.6,3.6
2020-01-03 18:00:00,ARD2,57.0,10.0,4.4,4.2,344.0,18.3,1.1,7.6,0.0,983.27,360.0,9.3,3.4
2020-01-03 19:00:00,ARD2,39.0,11.9,6.0,5.6,350.0,20.9,1.2,9.4,0.0,983.0,569.0,11.2,4.9
2020-01-03 20:00:00,ARD2,45.0,13.4,4.7,4.6,320.0,12.0,1.0,7.1,0.0,983.37,580.0,12.5,3.6
2020-01-03 21:00:00,ARD2,42.0,13.4,3.9,3.7,344.0,20.2,0.9,6.2,0.0,983.97,406.0,12.8,3.1
2020-01-03 22:00:00,ARD2,41.0,13.5,3.6,3.5,322.0,12.6,0.8,5.2,0.0,984.27,246.0,13.1,2.9
2020-01-03 23:00:00,ARD2,38.0,13.2,4.5,4.4,327.0,13.9,1.0,7.9,0.0,985.26,65.0,13.4,3.5
2020-01-04 00:00:00,ARD2,43.0,11.0,3.2,3.1,322.0,12.8,0.9,5.1,0.0,986.41,0.0,11.5,2.3
2020-01-04 01:00:00,ARD2,49.0,9.2,2.2,2.2,327.0,11.8,0.4,3.2,0.0,987.38,0.0,9.7,1.5
2020-01-04 02:00:00,ARD2,55.0,7.7,1.6,1.6,334.0,9.3,0.3,2.3,0.0,988.04,0.0,8.6,0.6
2020-01-04 03:00:00,ARD2,67.0,5.3,2.3,2.3,263.0,5.5,0.2,2.9,0.0,988.64,0.0,7.2,0.4
2020-01-04 04:00:00,ARD2,68.0,5.6,2.2,2.2,281.0,10.1,0.3,3.0,0.0,989.18,0.0,7.2,1.2
2020-01-04 05:00:00,ARD2,71.0,5.3,2.1,2.1,263.0,4.1,0.1,2.5,0.0,989.65,0.0,6.4,1.6
2020-01-04 06:00:00,ARD2,78.0,3.9,2.0,2.0,242.0,2.7,0.1,2.3,0.0,989.77,0.0,5.2,1.6
2020-01-04 07:00:00,ARD2,81.0,3.2,2.2,2.2,258.0,3.0,0.1,2.4,0.0,989.69,0.0,5.3,0.0
2020-01-04 08:00:00,ARD2,84.0,1.5,2.0,2.0,250.0,2.1,0.1,2.4,0.0,990.26,0.0,3.6,0.3
2020-01-04 09:00:00,ARD2,88.0,0.2,2.4,2.4,249.0,2.3,0.1,2.7,0.0,990.62,0.0,3.8,1.5
2020-01-04 10:00:00,ARD2,79.0,1.7,2.6,2.6,356.0,7.5,0.4,3.6,0.0,991.2,0.0,2.8,1.5
2020-01-04 11:00:00,ARD2,81.0,1.2,1.7,1.7,335.0,7.5,0.3,2.4,0.0,992.12,0.0,2.8,0.2
2020-01-04 12:00:00,ARD2,83.0,1.0,2.8,2.8,13.0,5.2,0.3,3.4,0.0,993.37,0.0,2.3,0.0
2020-01-04 13:00:00,ARD2,79.0,0.9,1.7,1.7,36.0,8.3,0.2,2.2,0.0,994.06,0.0,1.9,0.0
2020-01-04 14:00:00,ARD2,79.0,0.6,1.9,1.9,37.0,5.0,0.2,2.5,0.0,994.95,37.0,1.9,0.0
2020-01-04 15:00:00,ARD2,74.0,2.9,2.1,2.1,51.0,7.3,0.4,2.9,0.0,995.84,216.0,2.8,1.8
2020-01-04 16:00:00,ARD2,57.0,5.3,3.4,3.3,78.0,10.0,0.6,4.5,0.0,996.57,381.0,5.1,2.8
2020-01-04 17:00:00,ARD2,43.0,7.4,2.5,2.2,75.0,26.6,0.6,3.7,0.0,996.64,507.0,6.9,2.1
2020-01-04 18:00:00,ARD2,39.0,8.9,2.1,1.9,78.0,23.1,0.7,3.7,0.0,995.58,577.0,8.6,1.6
2020-01-04 19:00:00,ARD2,32.0,10.7,1.3,1.0,103.0,33.8,0.7,3.2,0.0,994.69,584.0,10.6,1.1
2020-01-04 20:00:00,ARD2,31.0,12.0,1.7,1.6,102.0,21.5,0.4,2.6,0.0,994.03,526.0,11.7,1.4
2020-01-04 21:00:00,ARD2,29.0,12.4,1.4,1.2,217.0,23.1,0.7,2.6,0.0,993.37,411.0,12.5,1.2
2020-01-04 22:00:00,ARD2,31.0,12.8,3.3,3.3,215.0,9.4,0.7,5.0,0.0,993.2,251.0,12.6,2.7
2020-01-04 23:00:00,ARD2,33.0,11.8,2.1,2.1,163.0,9.7,0.4,2.8,0.0,993.37,69.0,12.3,1.5
2020-01-05 00:00:00,ARD2,39.0,9.4,1.9,1.8,141.0,6.6,0.2,2.5,0.0,993.57,0.0,10.4,1.2
2020-01-05 01:00:00,ARD2,43.0,8.4,2.1,2.1,148.0,6.6,0.3,2.9,0.0,993.41,0.0,9.4,1.2
2020-01-05 02:00:00,ARD2,46.0,7.2,1.7,1.7,160.0,9.3,0.3,2.5,0.0,993.34,0.0,8.1,1.0
2020-01-05 03:00:00,ARD2,49.0,6.1,2.7,2.7,132.0,9.1,0.5,4.1,0.0,992.8,0.0,7.3,1.6
2020-01-05 04:00:00,ARD2,49.0,6.7,3.3,3.3,151.0,9.1,0.6,5.0,0.0,992.66,0.0,7.2,2.5
2020-01-05 05:00:00,ARD2,56.0,6.1,3.5,3.5,157.0,9.7,0.6,4.9,0.0,992.22,0.0,6.5,2.8
2020-01-05 06:00:00,ARD2,58.0,6.5,3.8,3.8,172.0,9.3,0.7,5.2,0.0,991.58,0.0,6.8,3.0
2020-01-05 07:00:00,ARD2,61.0,6.2,3.6,3.5,170.0,9.6,0.6,5.7,0.0,991.32,0.0,6.5,2.9
2020-01-05 08:00:00,ARD2,62.0,5.9,3.9,3.9,168.0,8.4,0.7,5.3,0.0,990.96,0.0,6.2,3.2
2020-01-05 09:00:00,ARD2,67.0,5.1,3.7,3.7,165.0,7.0,0.5,5.1,0.0,990.35,0.0,5.4,2.9
2020-01-05 10:00:00,ARD2,72.0,4.8,3.1,3.1,177.0,9.1,0.5,4.2,0.0,989.77,0.0,5.3,2.3
2020-01-05 11:00:00,ARD2,77.0,3.0,1.8,1.8,142.0,9.9,0.3,2.8,0.0,989.69,0.0,4.1,0.8
2020-01-05 12:00:00,ARD2,73.0,4.9,3.2,3.2,176.0,9.7,0.6,5.0,0.0,989.29,0.0,5.3,2.4
2020-01-05 13:00:00,ARD2,76.0,4.7,3.9,3.8,179.0,9.1,0.6,5.4,0.0,988.96,0.0,5.1,2.7
2020-01-05 14:00:00,ARD2,83.0,2.8,2.0,2.0,218.0,6.1,0.1,2.4,0.0,989.65,38.0,4.5,0.0
2020-01-05 15:00:00,ARD2,67.0,6.8,1.3,1.3,296.0,11.4,0.3,2.0,0.0,990.53,220.0,6.8,1.2
2020-01-05 16:00:00,ARD2,51.0,10.9,3.6,3.5,285.0,11.8,0.7,5.2,0.0,991.27,388.0,10.6,2.9
2020-01-05 17:00:00,ARD2,42.0,13.0,4.1,4.0,313.0,15.6,1.0,6.0,0.0,991.53,515.0,12.4,3.3
2020-01-05 18:00:00,ARD2,37.0,14.9,4.2,4.0,360.0,19.2,1.3,7.4,0.0,991.26,584.0,14.0,3.5
2020-01-05 19:00:00,ARD2,33.0,16.7,3.7,3.4,16.0,22.9,1.1,5.7,0.0,990.76,589.0,15.8,3.2
2020-01-05 20:00:00,ARD2,32.0,17.0,5.2,4.9,28.0,17.8,1.0,7.5,0.0,990.31,532.0,16.0,4.2
2020-01-05 21:00:00,ARD2,32.0,17.0,5.0,4.8,37.0,14.0,1.0,7.4,0.0,990.68,415.0,16.3,4.1
2020-01-05 22:00:00,ARD2,33.0,16.3,4.9,4.8,40.0,9.7,0.8,7.1,0.0,991.18,254.0,16.0,3.9
2020-01-05 23:00:00,ARD2,35.0,15.2,3.5,3.4,29.0,8.3,0.7,5.6,0.0,991.52,72.0,15.5,2.6
2020-01-06 00:00:00,ARD2,43.0,12.2,1.9,1.9,42.0,4.7,0.1,2.2,0.0,991.09,0.0,13.5,1.1
2020-01-06 01:00:00,ARD2,48.0,10.8,2.9,2.8,36.0,6.1,0.3,3.6,0.0,991.12,0.0,12.2,1.9
2020-01-06 02:00:00,ARD2,53.0,9.2,1.5,1.5,19.0,5.4,0.2,1.8,0.0,991.16,0.0,10.2,0.0
2020-01-06 03:00:00,ARD2,56.0,7.9,1.8,1.8,10.0,5.8,0.3,2.4,0.0,991.03,0.0,10.1,0.5
