64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
3581
# a b m n r rhoa
6 9 25 28 -0.002974907 3.472538149421108
6 9 26 29 -0.002604073 3.5541624589207994
6 9 27 30 -0.002286639 3.6205788950412128
6 9 28 31 -0.001970999 3.5948441098174038
6 9 29 32 -0.001727536 3.6060824611492412
6 9 30 33 -0.001521878 3.6145272828116997
6 9 31 34 -0.001302833 3.5017637198598504
6 9 32 35 -0.001157426 3.50323913254676
6 9 33 36 -0.00100856 3.4219634616408965
6 9 34 37 -0.000901891 3.4157899353705847
6 9 35 38 -0.000774368 3.2609646404642803
6 9 36 39 -0.000705056 3.289273143704551
6 9 37 40 -0.000634558 3.2684913016540644
6 9 38 41 -0.000584242 3.3119682324362483
6 9 39 42 -0.000568204 3.5344297140379135
6 9 40 43 -0.000521952 3.552632369955358
6 9 41 44 -0.000478337 3.5531452565981567
6 9 42 45 -0.000429013 3.4691962453292255
6 9 43 46 -0.000407027 3.5747133233999744
6 9 46 49 -0.000275725 3.0625534985509937
6 9 47 50 -0.000293533 3.5119993805835983
6 9 48 51 -0.000247446 3.183348723937887
6 9 49 52 -0.000270997 3.7422097791870645
6 9 50 53 -0.000257653 3.812825787458229
6 9 55 58 -0.000202756 4.147709560801672
6 9 59 62 -0.000148489 3.845966978242762
6 9 62 1 -0.124004201 5.125203008189669
6 9 63 2 -0.189333804 5.501510852831655
6 9 64 3 -0.323720425 6.0677481764968535
7 10 1 4 -0.224534925 6.348575437689009
7 10 2 5 -0.558781239 7.802057935138657
7 10 3 6 -1.94351912 9.497826161449572
7 10 5 8 -1.01036529 15.870780862530639
7 10 6 9 3.56774072 8.966710428692112
7 10 8 11 3.89633833 9.79256629874264
7 10 9 12 -0.726646605 11.414138180119846
7 10 11 14 -2.02698367 9.905710899184292
