64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
1832
# a b m n r rhoa
8 11 42 45 -0.000505218 3.4387334863820924
8 11 43 46 -0.000469472 3.487294961304791
8 11 45 48 -0.000425398 3.736056572039944
8 11 46 49 -0.000385187 3.665932689719978
8 11 47 50 -0.000360541 3.710636606863148
8 11 48 51 -0.00032809 3.6441859727612496
8 11 49 52 -0.00031556 3.7755432082149545
8 11 51 54 -0.000288522 3.984213293544247
8 11 52 55 -0.000248618 3.679123168083779
8 11 53 56 -0.000229962 3.6411325262163974
8 11 54 57 -0.000212621 3.59671388313944
8 11 55 58 -0.000211386 3.814820670169782
8 11 56 59 -0.000202628 3.8958367736147776
8 11 57 60 -0.000200997 4.111726304486444
8 11 58 61 -0.000189151 4.111778781999401
8 11 62 1 -0.06143771 4.391985737996307
8 11 63 2 -0.082545497 4.5813371146224595
8 11 64 3 -0.117283978 4.847450263866875
9 12 10 13 3.49228173 8.777061301787068
9 12 11 14 -0.999576795 15.701315579354187
9 12 13 16 -1.88647588 9.21906030232808
9 12 14 17 -0.563920592 7.873816840156455
9 12 15 18 -0.264108405 7.467489224093851
9 12 16 19 -0.136089648 6.650594819344322
9 12 17 20 -0.075376727 5.788517088318395
9 12 18 21 -0.046887425 5.3028428373267475
9 12 19 22 -0.030738006 4.881962632799726
9 12 20 23 -0.022250734 4.784454373596732
9 12 21 24 -0.016214486 4.584537908940103
9 12 22 25 -0.012095923 4.391164594288375
9 12 23 26 -0.008901343 4.067265716958969
9 12 24 27 -0.006896626 3.899950123708147
9 12 25 28 -0.00552542 3.8111812118751462
9 12 26 29 -0.004606109 3.8266481451734045
9 12 27 30 -0.003862925 3.8227570924310235
9 12 28 31 -0.00324239 3.784764690224436
9 12 29 32 -0.002759038 3.7656660478934056
9 12 30 33 -0.002415547 3.8246870136388456
9 12 31 34 -0.002069844 3.7751244478768857
9 12 32 35 -0.001830275 3.8205412660459332
9 12 33 36 -0.001545759 3.6712457096769455
